-2.66,-0.16,-4.46,2.22,57 
-2.68,-0.16,-4.38,2.24,57 
-2.67,-0.16,-4.32,2.23,57 
-2.66,-0.16,-4.24,2.22,57 
-2.67,-0.16,-4.17,2.24,57 
-2.66,-0.16,-4.11,2.23,57 
-2.65,-0.16,-4.03,2.21,57 
-2.66,-0.16,-3.95,2.22,57 
-2.66,-0.16,-3.88,2.22,57 
-2.64,-0.15,-3.81,2.20,57 
-2.65,-0.15,-3.74,2.21,57 
-2.66,-0.15,-3.67,2.23,57 
-2.65,-0.16,-3.61,2.21,57 
-2.65,-0.15,-3.53,2.21,57 
-2.65,-0.16,-3.46,2.22,57 
-2.64,-0.16,-3.39,2.20,57 
-2.65,-0.15,-3.33,2.21,57 
-2.64,-0.15,-3.26,2.21,57 
-2.64,-0.15,-3.19,2.19,57 
-2.64,-0.15,-3.13,2.19,57 
-2.63,-0.15,-3.06,2.19,57 
-2.64,-0.14,-2.99,2.20,57 
-2.63,-0.15,-2.95,2.20,57 
-2.62,-0.15,-2.89,2.18,57 
-2.63,-0.15,-2.82,2.19,57 
